t_wallclock,action
1786608667.399564,natural_reach
1786608667.502258,natural_reach
1786608667.589269,natural_reach
1786608667.679235,natural_reach
1786608667.769282,natural_reach
1786608667.859819,natural_reach
1786608667.951294,natural_reach
1786608668.040791,natural_reach
1786608668.120364,natural_reach
1786608668.210547,natural_reach
1786608668.287890,natural_reach
1786608668.379341,natural_reach
1786608668.458490,natural_reach
1786608668.537693,natural_reach
1786608668.626621,natural_reach
1786608668.705002,natural_reach
1786608668.783822,natural_reach
1786608668.868201,natural_reach
1786608668.946196,natural_reach
1786608669.033585,natural_reach
1786608669.109340,natural_reach
1786608669.188533,natural_reach
1786608669.279266,natural_reach
1786608669.360096,natural_reach
1786608669.449761,natural_reach
1786608669.523464,natural_reach
1786608669.603408,natural_reach
1786608669.694253,natural_reach
1786608669.772064,natural_reach
1786608669.860430,natural_reach
1786608669.951839,natural_reach
1786608670.029239,natural_reach
1786608670.114215,natural_reach
1786608670.203554,natural_reach
1786608670.291898,natural_reach
1786608670.381703,natural_reach
1786608670.472974,natural_reach
1786608670.561532,natural_reach
1786608670.653194,natural_reach
1786608670.745779,natural_reach
1786608670.836389,natural_reach
1786608670.928661,natural_reach
1786608671.019030,natural_reach
1786608671.108454,natural_reach
1786608671.201137,natural_reach
1786608671.287617,natural_reach
1786608671.377099,natural_reach
1786608671.467115,natural_reach
1786608671.557482,natural_reach
1786608671.646908,natural_reach
1786608671.737912,natural_reach
1786608671.828014,natural_reach
1786608671.916582,natural_reach
1786608672.016575,natural_reach
1786608672.105184,natural_reach
1786608672.196581,natural_reach
1786608672.284264,natural_reach
1786608672.373943,natural_reach
1786608672.460475,natural_reach
1786608672.550689,natural_reach
1786608672.642739,natural_reach
1786608672.730176,natural_reach
1786608672.821710,natural_reach
1786608672.911929,natural_reach
1786608672.989910,natural_reach
1786608673.079057,natural_reach
1786608673.169784,natural_reach
1786608673.260526,natural_reach
1786608673.358476,natural_reach
1786608673.447969,natural_reach
1786608673.563258,natural_reach
1786608673.653286,natural_reach
1786608673.755696,natural_reach
1786608673.845888,natural_reach
1786608673.936561,natural_reach
1786608674.016482,natural_reach
1786608674.108572,natural_reach
1786608674.199612,natural_reach
1786608674.289256,natural_reach
1786608674.379647,natural_reach
1786608674.468418,natural_reach
1786608674.558401,natural_reach
1786608674.648678,natural_reach
1786608679.948837,stand_sit
1786608680.039349,stand_sit
1786608680.128738,stand_sit
1786608680.218933,stand_sit
1786608680.310347,stand_sit
1786608680.396924,stand_sit
1786608680.483041,stand_sit
1786608680.568209,stand_sit
1786608680.661833,stand_sit
1786608680.737895,stand_sit
1786608680.829309,stand_sit
1786608680.918579,stand_sit
1786608681.006167,stand_sit
1786608681.096316,stand_sit
1786608681.186288,stand_sit
1786608681.275318,stand_sit
1786608681.366248,stand_sit
1786608681.454814,stand_sit
1786608681.543991,stand_sit
1786608681.634316,stand_sit
1786608681.724268,stand_sit
1786608681.813823,stand_sit
1786608681.906131,stand_sit
1786608681.985860,stand_sit
1786608682.076246,stand_sit
1786608682.167848,stand_sit
1786608682.258985,stand_sit
1786608682.337026,stand_sit
1786608682.426410,stand_sit
1786608682.512469,stand_sit
1786608682.589498,stand_sit
1786608682.670734,stand_sit
1786608682.751573,stand_sit
1786608682.838599,stand_sit
1786608682.917203,stand_sit
1786608682.997601,stand_sit
1786608683.083481,stand_sit
1786608683.162126,stand_sit
1786608683.238350,stand_sit
1786608683.327707,stand_sit
1786608683.402266,stand_sit
1786608683.493949,stand_sit
1786608683.571852,stand_sit
1786608683.659601,stand_sit
1786608683.750196,stand_sit
1786608683.826170,stand_sit
1786608683.919823,stand_sit
1786608684.010430,stand_sit
1786608684.101015,stand_sit
1786608684.191290,stand_sit
1786608684.280220,stand_sit
1786608684.378683,stand_sit
1786608684.469479,stand_sit
1786608684.570428,stand_sit
1786608684.661590,stand_sit
1786608684.748968,stand_sit
1786608684.850743,stand_sit
1786608684.940193,stand_sit
1786608685.030067,stand_sit
1786608685.127614,stand_sit
1786608685.218466,stand_sit
1786608685.307141,stand_sit
1786608685.405805,stand_sit
1786608685.508205,stand_sit
1786608685.598589,stand_sit
1786608685.700244,stand_sit
1786608685.823030,stand_sit
1786608685.946625,stand_sit
1786608686.034910,stand_sit
1786608686.135428,stand_sit
1786608686.227215,stand_sit
1786608686.345131,stand_sit
1786608686.447714,stand_sit
1786608686.549849,stand_sit
1786608686.638341,stand_sit
1786608686.739777,stand_sit
1786608686.832538,stand_sit
1786608686.921465,stand_sit
1786608687.021607,stand_sit
1786608687.110480,stand_sit
1786608687.209989,stand_sit
1786608687.300234,stand_sit
1786608687.391889,stand_sit
1786608687.493549,stand_sit
1786608687.583689,stand_sit
1786608687.674133,stand_sit
1786608687.764849,stand_sit
1786608687.854307,stand_sit
1786608687.969575,stand_sit
1786608688.053871,stand_sit
1786608688.155530,stand_sit
1786608688.247095,stand_sit
1786608688.327231,stand_sit
1786608688.395854,stand_sit
1786608688.474415,stand_sit
1786608688.556056,stand_sit
1786608688.638337,stand_sit
1786608688.744191,stand_sit
1786608688.837260,stand_sit
1786608688.926178,stand_sit
1786608689.015049,stand_sit
1786608689.100210,stand_sit
1786608689.178094,stand_sit
1786608689.268577,stand_sit
1786608689.368048,stand_sit
1786608689.458583,stand_sit
1786608689.547668,stand_sit
1786608689.637253,stand_sit
1786608689.737941,stand_sit
1786608689.828393,stand_sit
1786608689.906924,stand_sit
1786608689.996689,stand_sit
1786608690.086504,stand_sit
1786608690.175739,stand_sit
1786608690.261706,stand_sit
1786608690.352584,stand_sit
1786608690.432293,stand_sit
1786608690.521331,stand_sit
1786608690.610523,stand_sit
1786608690.699272,stand_sit
1786608690.791686,stand_sit
1786608690.908139,stand_sit
1786608691.038085,stand_sit
1786608691.133875,stand_sit
1786608691.226867,stand_sit
1786608691.350326,stand_sit
1786608691.450680,stand_sit
1786608691.528819,stand_sit
1786608691.661318,stand_sit
1786608691.749371,stand_sit
1786608691.855523,stand_sit
1786608691.993466,stand_sit
1786608692.099339,stand_sit
1786608692.243359,stand_sit
1786608692.331593,stand_sit
1786608692.419262,stand_sit
1786608692.506055,stand_sit
1786608692.596371,stand_sit
1786608692.675031,stand_sit
1786608692.764299,stand_sit
1786608692.856622,stand_sit
1786608692.931173,stand_sit
1786608693.009693,stand_sit
1786608693.099803,stand_sit
1786608693.189046,stand_sit
1786608693.269158,stand_sit
1786608693.360442,stand_sit
1786608693.439369,stand_sit
1786608693.518682,stand_sit
1786608693.599689,stand_sit
1786608693.676796,stand_sit
1786608693.763475,stand_sit
1786608693.844308,stand_sit
1786608693.934629,stand_sit
1786608694.023861,stand_sit
1786608694.115272,stand_sit
1786608694.202714,stand_sit
1786608694.286836,stand_sit
1786608694.387633,stand_sit
1786608694.474593,stand_sit
1786608694.565279,stand_sit
1786608694.659816,stand_sit
1786608694.758864,stand_sit
1786608694.850135,stand_sit
1786608694.940485,stand_sit
1786608695.039236,stand_sit
1786608695.128203,stand_sit
1786608695.227604,stand_sit
1786608695.312688,stand_sit
1786608695.406900,stand_sit
1786608695.497340,stand_sit
1786608695.586544,stand_sit
1786608695.675361,stand_sit
1786608695.777322,stand_sit
1786608695.866538,stand_sit
1786608695.958878,stand_sit
1786608696.056441,stand_sit
1786608696.145411,stand_sit
1786608696.248910,stand_sit
1786608696.340049,stand_sit
1786608696.440694,stand_sit
1786608696.530457,stand_sit
1786608696.629918,stand_sit
1786608696.718853,stand_sit
1786608696.806715,stand_sit
1786608696.900801,stand_sit
1786608696.999695,stand_sit
1786608697.091377,stand_sit
1786608697.194547,stand_sit
1786608697.283845,stand_sit
1786608697.375218,stand_sit
1786608697.455388,stand_sit
1786608697.536527,stand_sit
1786608697.601095,stand_sit
1786608697.680479,stand_sit
1786608697.747709,stand_sit
1786608697.826188,stand_sit
1786608697.905085,stand_sit
1786608697.980629,stand_sit
1786608698.072221,stand_sit
1786608698.148277,stand_sit
1786608698.247931,stand_sit
1786608698.338361,stand_sit
1786608698.421919,stand_sit
1786608698.507721,stand_sit
1786608698.599154,stand_sit
1786608698.675055,stand_sit
1786608698.776632,stand_sit
1786608698.851603,stand_sit
1786608698.940406,stand_sit
1786608699.030038,stand_sit
1786608699.117201,stand_sit
1786608699.206426,stand_sit
1786608699.312838,stand_sit
1786608699.403336,stand_sit
1786608699.492830,stand_sit
1786608699.579084,stand_sit
1786608699.670653,stand_sit
1786608699.761094,stand_sit
1786608699.850158,stand_sit
1786608705.153293,free_5min
1786608705.242898,free_5min
1786608705.320222,free_5min
1786608705.420760,free_5min
1786608705.501110,free_5min
1786608705.596201,free_5min
1786608705.696473,free_5min
1786608705.808953,free_5min
1786608705.895494,free_5min
1786608705.996173,free_5min
1786608706.090553,free_5min
1786608706.184431,free_5min
1786608706.275831,free_5min
1786608706.367424,free_5min
1786608706.458244,free_5min
1786608706.541508,free_5min
1786608706.628613,free_5min
1786608706.721673,free_5min
1786608706.797958,free_5min
1786608706.882145,free_5min
1786608706.964732,free_5min
1786608707.047357,free_5min
1786608707.133072,free_5min
1786608707.221052,free_5min
1786608707.309901,free_5min
1786608707.400635,free_5min
1786608707.479385,free_5min
1786608707.571910,free_5min
1786608707.659017,free_5min
1786608707.744816,free_5min
1786608707.830733,free_5min
1786608707.917978,free_5min
1786608708.007570,free_5min
1786608708.097535,free_5min
1786608708.192411,free_5min
1786608708.284651,free_5min
1786608708.375914,free_5min
1786608708.454923,free_5min
1786608708.541398,free_5min
1786608708.632102,free_5min
1786608708.723822,free_5min
1786608708.812008,free_5min
1786608708.899633,free_5min
1786608709.025406,free_5min
1786608709.115153,free_5min
1786608709.210183,free_5min
1786608709.301089,free_5min
1786608709.385184,free_5min
1786608709.473448,free_5min
1786608709.562764,free_5min
1786608709.652198,free_5min
1786608709.742744,free_5min
1786608709.831652,free_5min
1786608709.919931,free_5min
1786608710.010984,free_5min
1786608710.102083,free_5min
1786608710.194430,free_5min
1786608710.292506,free_5min
1786608710.382820,free_5min
1786608710.473563,free_5min
1786608710.563334,free_5min
1786608710.653600,free_5min
1786608710.745075,free_5min
1786608710.835391,free_5min
1786608710.925021,free_5min
1786608711.013384,free_5min
1786608711.094948,free_5min
1786608711.186817,free_5min
1786608711.276308,free_5min
1786608711.365977,free_5min
1786608711.456299,free_5min
1786608711.544243,free_5min
1786608711.630424,free_5min
1786608711.718778,free_5min
1786608711.811006,free_5min
1786608711.900262,free_5min
1786608711.992411,free_5min
1786608712.083535,free_5min
1786608712.172131,free_5min
1786608712.258431,free_5min
1786608712.346273,free_5min
1786608712.437796,free_5min
1786608712.524518,free_5min
