t_wallclock,action
1786611892.416192,natural_reach
1786611892.503488,natural_reach
1786611892.596585,natural_reach
1786611892.687997,natural_reach
1786611892.777180,natural_reach
1786611892.868229,natural_reach
1786611892.958633,natural_reach
1786611893.049830,natural_reach
1786611893.139527,natural_reach
1786611893.229396,natural_reach
1786611893.328163,natural_reach
1786611893.419120,natural_reach
1786611893.497699,natural_reach
1786611893.588249,natural_reach
1786611893.674962,natural_reach
1786611893.764521,natural_reach
1786611893.854474,natural_reach
1786611893.944570,natural_reach
1786611894.034386,natural_reach
1786611894.113460,natural_reach
1786611894.203340,natural_reach
1786611894.305416,natural_reach
1786611894.394141,natural_reach
1786611894.485950,natural_reach
1786611894.575455,natural_reach
1786611894.664122,natural_reach
1786611894.755315,natural_reach
1786611894.845967,natural_reach
1786611894.939152,natural_reach
1786611895.017262,natural_reach
1786611895.108234,natural_reach
1786611895.195024,natural_reach
1786611895.286380,natural_reach
1786611895.376228,natural_reach
1786611895.467847,natural_reach
1786611895.557286,natural_reach
1786611895.647259,natural_reach
1786611895.735639,natural_reach
1786611895.825733,natural_reach
1786611895.916196,natural_reach
1786611896.002580,natural_reach
1786611896.091347,natural_reach
1786611896.179978,natural_reach
1786611896.260444,natural_reach
1786611896.350932,natural_reach
1786611896.442249,natural_reach
1786611896.533563,natural_reach
1786611896.624103,natural_reach
1786611896.715114,natural_reach
1786611896.803637,natural_reach
1786611896.894119,natural_reach
1786611896.983894,natural_reach
1786611897.076454,natural_reach
1786611897.156545,natural_reach
1786611897.247777,natural_reach
1786611897.336380,natural_reach
1786611897.426423,natural_reach
1786611897.517517,natural_reach
1786611897.608725,natural_reach
1786611897.692143,natural_reach
1786611897.783787,natural_reach
1786611897.874312,natural_reach
1786611897.968535,natural_reach
1786611898.057948,natural_reach
1786611898.147550,natural_reach
1786611898.237370,natural_reach
1786611898.325328,natural_reach
1786611898.416162,natural_reach
1786611898.503318,natural_reach
1786611898.591836,natural_reach
1786611898.683629,natural_reach
1786611898.774042,natural_reach
1786611898.860600,natural_reach
1786611898.939051,natural_reach
1786611899.030211,natural_reach
1786611899.120744,natural_reach
1786611899.209629,natural_reach
1786611899.299002,natural_reach
1786611899.387605,natural_reach
1786611899.479143,natural_reach
1786611899.556530,natural_reach
1786611899.644308,natural_reach
1786611899.723543,natural_reach
1786611899.815416,natural_reach
1786611899.894471,natural_reach
1786611899.974729,natural_reach
1786611900.066148,natural_reach
1786611900.147402,natural_reach
1786611900.234820,natural_reach
1786611900.323238,natural_reach
1786611900.398392,natural_reach
1786611900.488056,natural_reach
1786611900.566006,natural_reach
1786611900.654290,natural_reach
1786611900.744272,natural_reach
1786611900.830329,natural_reach
1786611900.910741,natural_reach
1786611901.001866,natural_reach
1786611901.101859,natural_reach
1786611901.178971,natural_reach
1786611901.279649,natural_reach
1786611901.371633,natural_reach
1786611901.458492,natural_reach
1786611901.549641,natural_reach
1786611901.638387,natural_reach
1786611901.740725,natural_reach
1786611901.835799,natural_reach
1786611901.924813,natural_reach
1786611902.021832,natural_reach
1786611902.109985,natural_reach
1786611902.199095,natural_reach
1786611907.489243,stand_sit
1786611907.577794,stand_sit
1786611907.668838,stand_sit
1786611907.760201,stand_sit
1786611907.851068,stand_sit
1786611907.927276,stand_sit
1786611908.019296,stand_sit
1786611908.108488,stand_sit
1786611908.188007,stand_sit
1786611908.280196,stand_sit
1786611908.370900,stand_sit
1786611908.461664,stand_sit
1786611908.549055,stand_sit
1786611908.639248,stand_sit
1786611908.727216,stand_sit
1786611908.830916,stand_sit
1786611908.920090,stand_sit
1786611909.008895,stand_sit
1786611909.102096,stand_sit
1786611909.193724,stand_sit
1786611909.281721,stand_sit
1786611909.368531,stand_sit
1786611909.456806,stand_sit
1786611909.546956,stand_sit
1786611909.637368,stand_sit
1786611909.726832,stand_sit
1786611909.817641,stand_sit
1786611909.906731,stand_sit
1786611910.007351,stand_sit
1786611910.096103,stand_sit
1786611910.185653,stand_sit
1786611910.274478,stand_sit
1786611910.366962,stand_sit
1786611910.456369,stand_sit
1786611910.545816,stand_sit
1786611910.635684,stand_sit
1786611910.725425,stand_sit
1786611910.817885,stand_sit
1786611910.909873,stand_sit
1786611910.999067,stand_sit
1786611911.088775,stand_sit
1786611911.179738,stand_sit
1786611911.270310,stand_sit
1786611911.360598,stand_sit
1786611911.435649,stand_sit
1786611911.524206,stand_sit
1786611911.605507,stand_sit
1786611911.687234,stand_sit
1786611911.765433,stand_sit
1786611911.844135,stand_sit
1786611911.907473,stand_sit
1786611911.988199,stand_sit
1786611912.066978,stand_sit
1786611912.134937,stand_sit
1786611912.203064,stand_sit
1786611912.283631,stand_sit
1786611912.362945,stand_sit
1786611912.452710,stand_sit
1786611912.528223,stand_sit
1786611912.607030,stand_sit
1786611912.686048,stand_sit
1786611912.772697,stand_sit
1786611912.867323,stand_sit
1786611912.955228,stand_sit
1786611913.046205,stand_sit
1786611913.148607,stand_sit
1786611913.239858,stand_sit
1786611913.344847,stand_sit
1786611913.430562,stand_sit
1786611913.523288,stand_sit
1786611913.613521,stand_sit
1786611913.711556,stand_sit
1786611913.800938,stand_sit
1786611913.890724,stand_sit
1786611913.994360,stand_sit
1786611914.084780,stand_sit
1786611914.177500,stand_sit
1786611914.279253,stand_sit
1786611914.371635,stand_sit
1786611914.470752,stand_sit
1786611914.560044,stand_sit
1786611914.650128,stand_sit
1786611914.739343,stand_sit
1786611914.842697,stand_sit
1786611914.942675,stand_sit
1786611915.033814,stand_sit
1786611915.123113,stand_sit
1786611915.225830,stand_sit
1786611915.312328,stand_sit
1786611915.413360,stand_sit
1786611915.500630,stand_sit
1786611915.602735,stand_sit
1786611915.693984,stand_sit
1786611915.796310,stand_sit
1786611915.886381,stand_sit
1786611915.974954,stand_sit
1786611916.076782,stand_sit
1786611916.164520,stand_sit
1786611916.266908,stand_sit
1786611916.355432,stand_sit
1786611916.454463,stand_sit
1786611916.545480,stand_sit
1786611916.645272,stand_sit
1786611916.736168,stand_sit
1786611916.826862,stand_sit
1786611916.917289,stand_sit
1786611917.008403,stand_sit
1786611917.087742,stand_sit
1786611917.162719,stand_sit
1786611917.241157,stand_sit
1786611917.314712,stand_sit
1786611917.383268,stand_sit
1786611917.463098,stand_sit
1786611917.531970,stand_sit
1786611917.611934,stand_sit
1786611917.690606,stand_sit
1786611917.769228,stand_sit
1786611917.848573,stand_sit
1786611917.930042,stand_sit
1786611918.019427,stand_sit
1786611918.110955,stand_sit
1786611918.189315,stand_sit
1786611918.281228,stand_sit
1786611918.371447,stand_sit
1786611918.462056,stand_sit
1786611918.541084,stand_sit
1786611918.629086,stand_sit
1786611918.721348,stand_sit
1786611918.799537,stand_sit
1786611918.891378,stand_sit
1786611918.979479,stand_sit
1786611919.068541,stand_sit
1786611919.156336,stand_sit
1786611919.245893,stand_sit
1786611919.324925,stand_sit
1786611919.415413,stand_sit
1786611919.504400,stand_sit
1786611919.592058,stand_sit
1786611919.670458,stand_sit
1786611919.761119,stand_sit
1786611919.849161,stand_sit
1786611919.928050,stand_sit
1786611920.007150,stand_sit
1786611920.099486,stand_sit
1786611920.177027,stand_sit
1786611920.268761,stand_sit
1786611920.350218,stand_sit
1786611920.453293,stand_sit
1786611920.545627,stand_sit
1786611920.639071,stand_sit
1786611920.727774,stand_sit
1786611920.826776,stand_sit
1786611920.917872,stand_sit
1786611921.019790,stand_sit
1786611921.109264,stand_sit
1786611921.212569,stand_sit
1786611921.300373,stand_sit
1786611921.402002,stand_sit
1786611921.490258,stand_sit
1786611921.592330,stand_sit
1786611921.681237,stand_sit
1786611921.779542,stand_sit
1786611921.878966,stand_sit
1786611921.968182,stand_sit
1786611922.056768,stand_sit
1786611922.159233,stand_sit
1786611922.255125,stand_sit
1786611922.343943,stand_sit
1786611922.434041,stand_sit
1786611922.533087,stand_sit
1786611922.622255,stand_sit
1786611922.725295,stand_sit
1786611922.814623,stand_sit
1786611922.914352,stand_sit
1786611923.003396,stand_sit
1786611923.106924,stand_sit
1786611923.193825,stand_sit
1786611923.281720,stand_sit
1786611923.384797,stand_sit
1786611923.473224,stand_sit
1786611923.562531,stand_sit
1786611923.653056,stand_sit
1786611923.756927,stand_sit
1786611923.849896,stand_sit
1786611923.941723,stand_sit
1786611924.043768,stand_sit
1786611924.133156,stand_sit
1786611924.211489,stand_sit
1786611924.287147,stand_sit
1786611924.366097,stand_sit
1786611924.434061,stand_sit
1786611924.513237,stand_sit
1786611924.582345,stand_sit
1786611924.651633,stand_sit
1786611924.731596,stand_sit
1786611924.806613,stand_sit
1786611924.888074,stand_sit
1786611924.965542,stand_sit
1786611925.044075,stand_sit
1786611925.134183,stand_sit
1786611925.222512,stand_sit
1786611925.301077,stand_sit
1786611925.390820,stand_sit
1786611925.472476,stand_sit
1786611925.560967,stand_sit
1786611925.651350,stand_sit
1786611925.731430,stand_sit
1786611925.821633,stand_sit
1786611925.910045,stand_sit
1786611925.999201,stand_sit
1786611926.089846,stand_sit
1786611926.176226,stand_sit
1786611926.266640,stand_sit
1786611926.346957,stand_sit
1786611926.435568,stand_sit
1786611926.525045,stand_sit
1786611926.615715,stand_sit
1786611926.704146,stand_sit
1786611926.793653,stand_sit
1786611926.882228,stand_sit
1786611926.972231,stand_sit
1786611927.050433,stand_sit
1786611927.141458,stand_sit
1786611927.230512,stand_sit
1786611927.310310,stand_sit
1786611927.398825,stand_sit
1786611932.701700,free_5min
1786611932.781183,free_5min
1786611932.869604,free_5min
1786611932.948643,free_5min
1786611933.027779,free_5min
1786611933.117621,free_5min
1786611933.207718,free_5min
1786611933.281487,free_5min
1786611933.373793,free_5min
1786611933.465285,free_5min
1786611933.562386,free_5min
1786611933.654585,free_5min
1786611933.745786,free_5min
1786611933.845078,free_5min
1786611933.935278,free_5min
1786611934.024153,free_5min
1786611934.114388,free_5min
1786611934.205479,free_5min
1786611934.292523,free_5min
1786611934.382689,free_5min
1786611934.471799,free_5min
1786611934.562452,free_5min
1786611934.652404,free_5min
1786611934.754441,free_5min
1786611934.844148,free_5min
1786611934.936604,free_5min
1786611935.037757,free_5min
1786611935.125704,free_5min
1786611935.211537,free_5min
1786611935.299369,free_5min
