t_wallclock,action
1786612382.324127,natural_reach
1786612382.412406,natural_reach
1786612382.487396,natural_reach
1786612382.571114,natural_reach
1786612382.659943,natural_reach
1786612382.745586,natural_reach
1786612382.829082,natural_reach
1786612382.915252,natural_reach
1786612383.001315,natural_reach
1786612383.076643,natural_reach
1786612383.162745,natural_reach
1786612383.251748,natural_reach
1786612383.329860,natural_reach
1786612383.418606,natural_reach
1786612383.503113,natural_reach
1786612383.583620,natural_reach
1786612383.672980,natural_reach
1786612383.765092,natural_reach
1786612383.864906,natural_reach
1786612383.940673,natural_reach
1786612384.029125,natural_reach
1786612384.114675,natural_reach
1786612384.205441,natural_reach
1786612384.296799,natural_reach
1786612384.386549,natural_reach
1786612384.476323,natural_reach
1786612384.565566,natural_reach
1786612384.640112,natural_reach
1786612384.729857,natural_reach
1786612384.819037,natural_reach
1786612384.910341,natural_reach
1786612385.000657,natural_reach
1786612385.087334,natural_reach
1786612385.172504,natural_reach
1786612385.262388,natural_reach
1786612385.339516,natural_reach
1786612385.430065,natural_reach
1786612385.520791,natural_reach
1786612385.609590,natural_reach
1786612385.699162,natural_reach
1786612385.788799,natural_reach
1786612385.879716,natural_reach
1786612385.959466,natural_reach
1786612386.039437,natural_reach
1786612386.131731,natural_reach
1786612386.208613,natural_reach
1786612386.300702,natural_reach
1786612386.378977,natural_reach
1786612386.469320,natural_reach
1786612386.547734,natural_reach
1786612386.628155,natural_reach
1786612386.705788,natural_reach
1786612386.793625,natural_reach
1786612386.874468,natural_reach
1786612386.964338,natural_reach
1786612387.044712,natural_reach
1786612387.133311,natural_reach
1786612387.210398,natural_reach
1786612387.301905,natural_reach
1786612387.378835,natural_reach
1786612387.466504,natural_reach
1786612387.557459,natural_reach
1786612387.633439,natural_reach
1786612387.724998,natural_reach
1786612387.814440,natural_reach
1786612387.893141,natural_reach
1786612387.984096,natural_reach
1786612388.074144,natural_reach
1786612388.163626,natural_reach
1786612388.252480,natural_reach
1786612388.342912,natural_reach
1786612388.418858,natural_reach
1786612388.508548,natural_reach
1786612388.598286,natural_reach
1786612388.686410,natural_reach
1786612388.778674,natural_reach
1786612388.867346,natural_reach
1786612388.957174,natural_reach
1786612389.048665,natural_reach
1786612389.126655,natural_reach
1786612389.215370,natural_reach
1786612389.307151,natural_reach
1786612389.397995,natural_reach
1786612389.488921,natural_reach
1786612389.578303,natural_reach
1786612389.668887,natural_reach
1786612389.756426,natural_reach
1786612389.837852,natural_reach
1786612389.929174,natural_reach
1786612390.006500,natural_reach
1786612390.086221,natural_reach
1786612390.174329,natural_reach
1786612390.261707,natural_reach
1786612390.340729,natural_reach
1786612390.418910,natural_reach
1786612390.499171,natural_reach
1786612390.577149,natural_reach
1786612390.665581,natural_reach
1786612390.744718,natural_reach
1786612390.833916,natural_reach
1786612390.911212,natural_reach
1786612390.989929,natural_reach
1786612391.082129,natural_reach
1786612396.383185,stand_sit
1786612396.457738,stand_sit
1786612396.533638,stand_sit
1786612396.621627,stand_sit
1786612396.698637,stand_sit
1786612396.788575,stand_sit
1786612396.874018,stand_sit
1786612396.954345,stand_sit
1786612397.042540,stand_sit
1786612397.132972,stand_sit
1786612397.224788,stand_sit
1786612397.315059,stand_sit
1786612397.405048,stand_sit
1786612397.580468,stand_sit
1786612397.675819,stand_sit
1786612397.774732,stand_sit
1786612397.864190,stand_sit
1786612398.104939,stand_sit
1786612398.192847,stand_sit
1786612398.283059,stand_sit
1786612398.381922,stand_sit
1786612398.471842,stand_sit
1786612398.560585,stand_sit
1786612398.651780,stand_sit
1786612398.740668,stand_sit
1786612398.829042,stand_sit
1786612398.921158,stand_sit
1786612399.011427,stand_sit
1786612399.103092,stand_sit
1786612399.192885,stand_sit
1786612399.282317,stand_sit
1786612399.359311,stand_sit
1786612399.450360,stand_sit
1786612399.529272,stand_sit
1786612399.617246,stand_sit
1786612399.692291,stand_sit
1786612399.771775,stand_sit
1786612399.851861,stand_sit
1786612399.929056,stand_sit
1786612400.018344,stand_sit
1786612400.095067,stand_sit
1786612400.185479,stand_sit
1786612400.275206,stand_sit
1786612400.350589,stand_sit
1786612400.454382,stand_sit
1786612400.541319,stand_sit
1786612400.633142,stand_sit
1786612400.722662,stand_sit
1786612400.821787,stand_sit
1786612400.910807,stand_sit
1786612401.003214,stand_sit
1786612401.104381,stand_sit
1786612401.196580,stand_sit
1786612401.300187,stand_sit
1786612401.402234,stand_sit
1786612401.492598,stand_sit
1786612401.584035,stand_sit
1786612401.685923,stand_sit
1786612401.774637,stand_sit
1786612401.864055,stand_sit
1786612401.964865,stand_sit
1786612402.052739,stand_sit
1786612402.142318,stand_sit
1786612402.241489,stand_sit
1786612402.332518,stand_sit
1786612402.424417,stand_sit
1786612402.522280,stand_sit
1786612402.611201,stand_sit
1786612402.714691,stand_sit
1786612402.803270,stand_sit
1786612402.905391,stand_sit
1786612402.993985,stand_sit
1786612403.096085,stand_sit
1786612403.181958,stand_sit
1786612403.278706,stand_sit
1786612403.365824,stand_sit
1786612403.453772,stand_sit
1786612403.555146,stand_sit
1786612403.658885,stand_sit
1786612403.745630,stand_sit
1786612403.844094,stand_sit
1786612403.943613,stand_sit
1786612404.032563,stand_sit
1786612404.134618,stand_sit
1786612404.224611,stand_sit
1786612404.312315,stand_sit
1786612404.403466,stand_sit
1786612404.482404,stand_sit
1786612404.558058,stand_sit
1786612404.645702,stand_sit
1786612404.725248,stand_sit
1786612404.806302,stand_sit
1786612404.881308,stand_sit
1786612404.970657,stand_sit
1786612405.059011,stand_sit
1786612405.149296,stand_sit
1786612405.241470,stand_sit
1786612405.316551,stand_sit
1786612405.406895,stand_sit
1786612405.495510,stand_sit
1786612405.593420,stand_sit
1786612405.671903,stand_sit
1786612405.763736,stand_sit
1786612405.856231,stand_sit
1786612405.946847,stand_sit
1786612406.024248,stand_sit
1786612406.117765,stand_sit
1786612406.196825,stand_sit
1786612406.275272,stand_sit
1786612406.355084,stand_sit
1786612406.435180,stand_sit
1786612406.523318,stand_sit
1786612406.600139,stand_sit
1786612406.678826,stand_sit
1786612406.767398,stand_sit
1786612406.850217,stand_sit
1786612406.924820,stand_sit
1786612407.015589,stand_sit
1786612407.105470,stand_sit
1786612407.194986,stand_sit
1786612407.285010,stand_sit
1786612407.372880,stand_sit
1786612407.474206,stand_sit
1786612407.564425,stand_sit
1786612407.651440,stand_sit
1786612407.754766,stand_sit
1786612407.843581,stand_sit
1786612407.945520,stand_sit
1786612408.035229,stand_sit
1786612408.126672,stand_sit
1786612408.228012,stand_sit
1786612408.330127,stand_sit
1786612408.416192,stand_sit
1786612408.508777,stand_sit
1786612408.606286,stand_sit
1786612408.699073,stand_sit
1786612408.799487,stand_sit
1786612408.889607,stand_sit
1786612408.991363,stand_sit
1786612409.081436,stand_sit
1786612409.169100,stand_sit
1786612409.272608,stand_sit
1786612409.362088,stand_sit
1786612409.450724,stand_sit
1786612409.540863,stand_sit
1786612409.630254,stand_sit
1786612409.721900,stand_sit
1786612409.822615,stand_sit
1786612409.911084,stand_sit
1786612410.002875,stand_sit
1786612410.094171,stand_sit
1786612410.183598,stand_sit
1786612410.273122,stand_sit
1786612410.358243,stand_sit
1786612410.436884,stand_sit
1786612410.525034,stand_sit
1786612410.611946,stand_sit
1786612410.694666,stand_sit
1786612410.782771,stand_sit
1786612410.874555,stand_sit
1786612410.950162,stand_sit
1786612411.031271,stand_sit
1786612411.110237,stand_sit
1786612411.184207,stand_sit
1786612411.248224,stand_sit
1786612411.313492,stand_sit
1786612411.382107,stand_sit
1786612411.447191,stand_sit
1786612411.514195,stand_sit
1786612411.580508,stand_sit
1786612411.646216,stand_sit
1786612411.712251,stand_sit
1786612411.795684,stand_sit
1786612411.864482,stand_sit
1786612411.941735,stand_sit
1786612412.020786,stand_sit
1786612412.101303,stand_sit
1786612412.191699,stand_sit
1786612412.283557,stand_sit
1786612412.374520,stand_sit
1786612412.460776,stand_sit
1786612412.551131,stand_sit
1786612412.641347,stand_sit
1786612412.730938,stand_sit
1786612412.820828,stand_sit
1786612412.910300,stand_sit
1786612412.989709,stand_sit
1786612413.078371,stand_sit
1786612413.166728,stand_sit
1786612413.244355,stand_sit
1786612413.336239,stand_sit
1786612413.409512,stand_sit
1786612413.498798,stand_sit
1786612413.578487,stand_sit
1786612413.656352,stand_sit
1786612413.734678,stand_sit
1786612413.820695,stand_sit
1786612413.900558,stand_sit
1786612413.989592,stand_sit
1786612414.077384,stand_sit
1786612414.169628,stand_sit
1786612414.259165,stand_sit
1786612414.350497,stand_sit
1786612414.452911,stand_sit
1786612414.542052,stand_sit
1786612414.642610,stand_sit
1786612414.732173,stand_sit
1786612414.819430,stand_sit
1786612414.919026,stand_sit
1786612415.007308,stand_sit
1786612415.106328,stand_sit
1786612415.190441,stand_sit
1786612415.276380,stand_sit
1786612415.377233,stand_sit
1786612415.466871,stand_sit
1786612415.552409,stand_sit
1786612415.653849,stand_sit
1786612415.744294,stand_sit
1786612415.845510,stand_sit
1786612415.934593,stand_sit
1786612416.024219,stand_sit
1786612416.126014,stand_sit
1786612416.226984,stand_sit
1786612416.316913,stand_sit
1786612421.623509,free_5min
1786612421.726430,free_5min
1786612421.819002,free_5min
1786612421.908300,free_5min
1786612421.999887,free_5min
1786612422.091552,free_5min
1786612422.167751,free_5min
1786612422.259586,free_5min
1786612422.337884,free_5min
1786612422.430367,free_5min
1786612422.519847,free_5min
1786612422.624994,free_5min
1786612422.715192,free_5min
1786612422.803250,free_5min
1786612422.905998,free_5min
1786612422.995733,free_5min
1786612423.082853,free_5min
